run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[9].udp;packetSent:count;;;20
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.gateway.energyStorage;residualEnergyCapacity:last;;;-0.23409546354229
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.gateway.energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.gateway.energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.gateway.energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.gateway.energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.gateway.energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.server.udp;packetReceived:count;;;100
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.server.udp;packetReceived:count;interpolationmode;none;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.server.udp;packetReceived:count;recordingmode;count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.server.udp;packetReceived:count;source;packetReceived;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.server.udp;packetReceived:count;title;packets received, count;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;scalar;SimMAC.sensorType1[0].energyStorage;residualEnergyCapacity:last;;;-1.5995047266628
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;scalar;SimMAC.sensorType1[0].udp;packetSent:count;;;100
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[0].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;scalar;SimMAC.sensorType1[1].energyStorage;residualEnergyCapacity:last;;;-1.5654923132625
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
